ix,iy,alon,alat,JAN00Z,JAN03Z,JAN06Z,JAN09Z,JAN12Z,JAN15Z,JAN18Z,JAN21Z,FEB00Z,FEB03Z,FEB06Z,FEB09Z,FEB12Z,FEB15Z,FEB18Z,FEB21Z,MAR00Z,MAR03Z,MAR06Z,MAR09Z,MAR12Z,MAR15Z,MAR18Z,MAR21Z,APR00Z,APR03Z,APR06Z,APR09Z,APR12Z,APR15Z,APR18Z,APR21Z,MAY00Z,MAY03Z,MAY06Z,MAY09Z,MAY12Z,MAY15Z,MAY18Z,MAY21Z,JUN00Z,JUN03Z,JUN06Z,JUN09Z,JUN12Z,JUN15Z,JUN18Z,JUN21Z,JUL00Z,JUL03Z,JUL06Z,JUL09Z,JUL12Z,JUL15Z,JUL18Z,JUL21Z,AUG00Z,AUG03Z,AUG06Z,AUG09Z,AUG12Z,AUG15Z,AUG18Z,AUG21Z,SEP00Z,SEP03Z,SEP06Z,SEP09Z,SEP12Z,SEP15Z,SEP18Z,SEP21Z,OCT00Z,OCT03Z,OCT06Z,OCT09Z,OCT12Z,OCT15Z,OCT18Z,OCT21Z,NOV00Z,NOV03Z,NOV06Z,NOV09Z,NOV12Z,NOV15Z,NOV18Z,NOV21Z,DEC00Z,DEC03Z,DEC06Z,DEC09Z,DEC12Z,DEC15Z,DEC18Z,DEC21Z
127,99,94.5,16.5,1.665,1.629,1.275,1.133,1.24,1.275,1.417,1.594,1.594,1.594,1.275,1.169,1.275,1.311,1.417,1.629,1.488,1.275,1.098,1.063,1.204,1.311,1.488,1.629,0.779,0.531,0.531,0.531,0.602,0.673,0.779,0.921,0.673,0.354,0.283,0.319,0.39,0.531,0.673,0.779,0.531,0.248,0.213,0.248,0.354,0.496,0.602,0.673,0.496,0.248,0.248,0.283,0.354,0.46,0.602,0.638,0.46,0.283,0.248,0.283,0.354,0.46,0.531,0.602,0.673,0.319,0.248,0.283,0.425,0.531,0.708,0.779,1.027,0.638,0.46,0.425,0.673,0.744,0.956,1.098,1.629,1.452,1.24,1.24,1.311,1.311,1.381,1.594,1.7,1.771,1.594,1.488,1.417,1.381,1.417,1.594
128,99,95.25,16.5,2.834,3.081,1.7,1.452,1.842,2.019,2.302,2.798,2.515,2.834,1.771,1.558,1.913,2.054,2.231,2.621,2.479,1.948,1.381,1.24,1.771,2.231,2.656,2.975,1.665,1.027,0.992,0.956,1.275,1.558,1.913,2.196,1.736,0.708,0.531,0.567,0.921,1.311,1.736,2.019,1.523,0.638,0.46,0.496,0.886,1.24,1.594,1.913,1.452,0.673,0.496,0.531,0.85,1.169,1.558,1.806,1.204,0.673,0.496,0.496,0.85,1.098,1.381,1.558,1.771,0.779,0.567,0.567,1.063,1.311,1.771,2.125,2.338,1.24,0.85,0.85,1.488,1.7,2.231,2.763,2.727,2.55,1.771,1.665,1.948,1.913,1.948,2.515,3.259,3.4,2.338,2.125,2.338,2.231,2.408,3.011
129,99,96,16.5,5.454,4.711,2.09,1.771,2.373,3.471,4.711,5.667,5.207,4.994,2.373,1.913,2.479,3.471,4.392,5.384,4.852,3.188,1.842,1.488,2.196,3.223,4.179,5.136,3.648,2.019,1.488,1.275,1.771,2.408,3.223,4.002,3.152,1.204,0.886,0.886,1.452,2.125,2.94,3.613,2.869,1.204,0.744,0.779,1.523,2.196,2.904,3.506,3.011,1.204,0.85,0.85,1.523,2.125,2.869,3.613,2.444,1.204,0.815,0.85,1.488,1.983,2.621,3.011,3.542,1.346,0.921,0.956,1.983,2.444,3.259,4.038,4.25,1.771,1.24,1.275,2.621,3.046,4.002,5.207,4.392,3.4,2.054,1.948,2.515,2.515,3.046,4.215,5.986,4.675,2.763,2.515,2.975,3.081,4.215,5.667
130,99,96.75,16.5,5.384,3.931,2.09,1.736,2.019,3.117,4.675,5.809,5.738,4.746,2.692,2.161,2.338,3.188,4.534,5.844,4.321,2.869,1.842,1.488,1.629,2.408,3.365,4.357,3.011,1.7,1.204,1.063,1.169,1.736,2.444,3.152,2.231,1.098,0.779,0.708,0.956,1.381,1.877,2.373,1.7,0.744,0.46,0.531,0.992,1.452,1.842,2.125,1.948,0.85,0.602,0.638,1.098,1.523,1.983,2.373,1.7,0.886,0.602,0.638,1.027,1.417,1.842,2.054,2.231,0.886,0.638,0.673,1.311,1.7,2.161,2.515,2.727,1.275,0.956,0.992,1.771,2.054,2.692,3.329,3.719,2.621,1.771,1.7,2.054,2.267,2.975,3.967,5.348,3.79,2.656,2.515,2.727,2.975,4.179,5.419
131,99,97.5,16.5,3.436,2.798,1.7,1.523,1.665,1.948,2.692,3.471,4.038,3.542,2.161,1.842,1.983,2.196,2.94,3.896,2.125,1.488,1.204,1.098,1.275,1.452,1.983,2.55,1.169,0.815,0.779,0.779,0.85,1.027,1.381,1.665,0.886,0.602,0.496,0.46,0.602,0.744,0.956,1.098,0.319,0.213,0.213,0.283,0.496,0.567,0.567,0.531,0.46,0.283,0.283,0.354,0.531,0.673,0.673,0.602,0.496,0.39,0.319,0.354,0.567,0.567,0.567,0.602,0.531,0.319,0.283,0.354,0.638,0.673,0.708,0.673,1.7,1.204,0.921,0.886,1.098,1.311,1.771,1.948,3.825,2.798,2.054,2.019,2.125,2.408,2.904,3.613,5.242,4.286,3.152,3.046,2.94,3.152,3.719,4.675
132,99,98.25,16.5,10.271,4.463,2.019,1.736,2.196,4.073,8.784,13.92,9.988,5.419,2.302,1.948,2.338,4.427,9.032,12.503,3.117,1.346,1.027,0.956,2.408,5.313,7.828,8.182,1.275,0.85,0.779,0.673,1.133,2.231,3.081,2.904,0.496,0.354,0.283,0.319,0.567,0.992,1.488,0.992,0.106,0.142,0.142,0.177,0.39,0.531,0.46,0.248,0.142,0.142,0.142,0.213,0.39,0.673,0.602,0.39,0.213,0.177,0.177,0.213,0.39,0.496,0.46,0.248,0.46,0.248,0.213,0.248,0.496,0.531,0.744,0.39,2.798,2.444,1.594,1.488,2.09,3.506,5.738,4.64,11.334,5.384,3.506,3.4,3.754,8.075,14.947,18.028,18.418,7.969,4.604,4.392,4.534,10.803,21.18,26.174
133,99,99,16.5,126.657,30.814,11.936,16.115,82.809,143.374,211.342,211.094,102.253,25.749,10.271,11.369,67.154,111.745,161.686,161.013,108.416,22.066,11.015,11.582,60.353,129.419,183.397,166.148,60.566,14.557,9.421,11.511,46.788,89.148,124.036,101.58,42.077,11.724,8.642,13.247,31.345,61.097,92.159,77.425,40.802,12.963,9.705,13.565,28.654,54.757,75.406,68.11,38.89,12.857,9.103,12.822,26.635,51.711,73.493,66.126,34.321,11.192,8.5,11.936,26.564,48.63,63.293,54.686,39.952,13.424,10.271,15.159,31.204,59.857,78.487,64.781,48.134,17.497,12.042,17.391,45.69,76.787,105.37,81.215,79.869,15.195,10.165,15.195,61.097,108.983,156.585,138.628,104.485,18.772,10.413,12.857,73.033,124.567,175.428,167.14
91,100,67.5,15.75,0.815,0.744,0.638,0.531,0.496,0.567,0.708,0.779,1.311,1.204,1.027,0.85,0.815,0.956,1.169,1.311,0.425,0.39,0.354,0.319,0.319,0.39,0.425,0.425,0.354,0.354,0.319,0.283,0.248,0.283,0.319,0.354,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.213,0.248,0.283,0.248,0.248,0.283,0.283,0.248,0.213,0.283,0.354,0.319,0.283,0.283,0.248,0.213,0.213,0.248,0.283,0.248,0.248,0.248,0.248,0.283,0.248,0.283,0.283,0.283,0.248,0.283,0.283,0.531,0.531,0.46,0.39,0.39,0.425,0.496,0.531,1.983,1.913,1.665,1.417,1.346,1.558,1.806,1.983,2.054,2.019,1.913,1.736,1.665,1.806,2.019,2.196
92,100,68.25,15.75,0.921,0.85,0.779,0.673,0.602,0.673,0.815,0.921,1.417,1.311,1.133,0.992,0.992,1.169,1.346,1.488,0.46,0.425,0.39,0.354,0.39,0.425,0.46,0.46,0.354,0.354,0.319,0.283,0.283,0.283,0.319,0.354,0.319,0.283,0.283,0.283,0.248,0.248,0.283,0.283,0.248,0.213,0.248,0.283,0.248,0.248,0.283,0.283,0.283,0.213,0.319,0.39,0.354,0.319,0.283,0.283,0.248,0.213,0.248,0.283,0.248,0.248,0.248,0.248,0.354,0.319,0.319,0.354,0.319,0.319,0.354,0.39,0.567,0.567,0.531,0.425,0.425,0.46,0.531,0.567,2.161,2.054,1.771,1.523,1.523,1.771,1.983,2.161,2.373,2.302,2.125,1.913,1.877,2.125,2.373,2.515
93,100,69,15.75,0.992,0.921,0.815,0.744,0.708,0.779,0.886,0.956,1.558,1.452,1.275,1.169,1.133,1.311,1.523,1.594,0.531,0.531,0.46,0.46,0.46,0.496,0.531,0.531,0.354,0.319,0.319,0.283,0.283,0.283,0.319,0.319,0.354,0.319,0.283,0.283,0.248,0.283,0.283,0.319,0.319,0.248,0.283,0.319,0.283,0.283,0.319,0.354,0.283,0.248,0.319,0.39,0.354,0.319,0.319,0.319,0.248,0.213,0.248,0.283,0.248,0.248,0.248,0.248,0.354,0.319,0.319,0.319,0.283,0.283,0.319,0.354,0.602,0.567,0.531,0.496,0.46,0.496,0.531,0.602,2.231,2.09,1.806,1.665,1.7,1.948,2.125,2.267,2.55,2.444,2.231,2.09,2.125,2.338,2.586,2.692
94,100,69.75,15.75,1.098,1.027,0.956,0.85,0.815,0.921,1.027,1.098,1.736,1.629,1.452,1.311,1.311,1.452,1.665,1.736,0.567,0.531,0.496,0.46,0.496,0.531,0.567,0.567,0.319,0.319,0.319,0.283,0.283,0.283,0.319,0.319,0.283,0.283,0.283,0.248,0.248,0.248,0.248,0.283,0.283,0.213,0.248,0.283,0.248,0.248,0.283,0.319,0.283,0.213,0.283,0.354,0.319,0.283,0.319,0.283,0.248,0.213,0.248,0.283,0.248,0.248,0.248,0.248,0.283,0.248,0.283,0.283,0.248,0.248,0.283,0.283,0.567,0.531,0.531,0.496,0.46,0.46,0.531,0.567,2.373,2.196,2.019,1.877,1.913,2.125,2.302,2.373,2.727,2.621,2.515,2.479,2.444,2.621,2.798,2.869
95,100,70.5,15.75,1.381,1.275,1.204,1.098,1.063,1.169,1.311,1.417,1.913,1.806,1.7,1.558,1.523,1.629,1.806,1.913,0.638,0.638,0.602,0.567,0.602,0.638,0.638,0.638,0.425,0.39,0.354,0.354,0.319,0.354,0.39,0.39,0.283,0.248,0.248,0.248,0.213,0.213,0.248,0.248,0.283,0.213,0.248,0.248,0.248,0.248,0.283,0.319,0.283,0.213,0.283,0.354,0.319,0.283,0.319,0.283,0.248,0.213,0.248,0.283,0.248,0.248,0.283,0.283,0.248,0.213,0.248,0.248,0.248,0.248,0.248,0.248,0.602,0.567,0.531,0.496,0.496,0.531,0.602,0.638,2.515,2.408,2.373,2.302,2.231,2.373,2.479,2.586,2.94,2.975,3.046,2.904,2.763,2.869,3.011,3.081
96,100,71.25,15.75,1.665,1.629,1.594,1.488,1.381,1.488,1.629,1.7,2.09,2.054,2.09,1.948,1.842,1.842,1.948,2.019,0.779,0.744,0.708,0.673,0.708,0.779,0.779,0.779,0.496,0.46,0.425,0.39,0.39,0.39,0.425,0.46,0.248,0.213,0.213,0.213,0.213,0.213,0.213,0.248,0.248,0.213,0.213,0.248,0.213,0.213,0.248,0.283,0.248,0.213,0.283,0.319,0.283,0.283,0.283,0.283,0.248,0.213,0.248,0.248,0.213,0.213,0.248,0.283,0.248,0.213,0.213,0.248,0.213,0.213,0.213,0.248,0.708,0.673,0.602,0.567,0.567,0.638,0.708,0.744,2.798,3.046,3.152,2.869,2.55,2.586,2.656,2.763,3.365,3.684,3.79,3.4,3.046,3.081,3.152,3.259
97,100,72,15.75,2.161,2.338,2.408,2.161,1.913,1.913,1.983,2.09,2.373,2.763,2.975,2.692,2.231,2.125,2.125,2.125,0.956,1.063,1.204,1.204,1.098,0.956,0.956,0.956,0.602,0.638,0.673,0.602,0.531,0.496,0.496,0.531,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.248,0.213,0.213,0.213,0.177,0.177,0.213,0.248,0.248,0.213,0.248,0.283,0.283,0.248,0.283,0.283,0.248,0.213,0.213,0.248,0.213,0.213,0.248,0.248,0.248,0.248,0.248,0.213,0.213,0.213,0.248,0.248,0.779,0.815,0.779,0.708,0.673,0.708,0.779,0.815,3.542,4.25,4.144,3.4,2.834,2.834,2.869,3.081,4.286,4.817,4.64,3.861,3.294,3.259,3.4,3.719
98,100,72.75,15.75,3.931,4.321,4.179,3.436,2.904,2.763,2.869,3.329,4.144,4.888,4.675,3.684,3.011,2.798,2.869,3.259,2.338,2.692,2.834,2.55,2.161,1.806,1.771,2.09,1.133,1.381,1.452,1.169,0.956,0.779,0.744,0.886,0.354,0.425,0.496,0.46,0.354,0.283,0.319,0.319,0.248,0.213,0.213,0.213,0.177,0.177,0.213,0.213,0.213,0.177,0.213,0.248,0.248,0.213,0.248,0.248,0.213,0.177,0.213,0.213,0.213,0.213,0.213,0.213,0.354,0.354,0.283,0.248,0.213,0.213,0.319,0.354,1.133,1.169,1.133,0.956,0.85,0.886,0.992,1.169,5.419,5.809,4.959,3.684,3.223,3.329,3.542,4.357,6.375,6.8,5.596,4.286,3.648,3.825,4.179,5.1
99,100,73.5,15.75,12.219,10.838,5.525,3.967,3.719,5.596,8.288,11.192,12.786,10.838,5.667,3.967,3.684,5.313,8.146,11.476,8.146,6.8,4.25,3.4,3.223,3.754,5.136,7.19,4.427,3.79,2.727,2.231,2.019,2.196,2.798,3.613,2.302,1.771,1.381,1.24,1.133,1.381,1.665,1.948,1.488,0.85,0.567,0.496,0.638,0.992,1.452,1.488,1.523,0.744,0.567,0.531,0.638,1.133,1.452,1.381,1.133,0.638,0.425,0.46,0.673,1.027,1.417,1.452,2.515,1.417,0.815,0.638,0.886,1.629,2.373,2.834,5.596,3.577,2.054,1.558,1.983,3.329,4.817,5.738,12.503,9.421,5.207,3.684,4.179,7.332,10.59,13.211,14.77,11.972,6.021,4.321,4.392,7.863,11.688,15.053
100,100,74.25,15.75,26.741,18.914,5.632,3.542,4.002,14.309,23.73,30.46,24.51,16.753,5.348,3.542,3.719,13.53,23.447,29.822,17.461,10.449,4.109,3.011,3.152,7.261,12.432,17.674,12.397,6.411,3.577,2.94,3.011,5.88,9.28,12.361,5.844,3.329,2.302,2.09,2.338,3.577,4.711,5.171,3.613,1.558,1.027,0.956,1.452,2.408,3.719,4.002,3.754,1.488,1.063,1.063,1.488,2.692,3.825,3.577,2.798,1.133,0.886,0.921,1.452,2.231,3.011,3.152,5.702,2.373,1.346,1.204,1.983,4.25,6.411,7.19,11.794,5.596,2.727,2.161,3.931,8.005,12.538,14.097,16.186,11.086,4.64,3.294,4.923,12.007,17.072,19.197,19.976,14.522,5.596,3.967,5.313,14.84,21.712,24.085
101,100,75,15.75,24.935,17.213,5.525,3.294,4.64,16.753,24.651,29.504,20.968,14.026,4.746,3.152,3.684,14.415,22.278,26.422,16.824,10.201,3.648,2.479,2.727,9.634,15.23,19.409,14.451,7.509,3.719,2.904,3.223,7.828,11.865,15.69,6.871,3.79,2.763,2.515,2.798,5.207,6.588,6.907,3.719,1.523,1.063,1.027,1.629,2.55,3.613,4.073,3.825,1.558,1.133,1.169,1.736,2.834,4.002,4.002,2.834,1.24,0.992,1.063,1.629,2.302,2.975,3.152,5.596,2.408,1.452,1.346,2.196,4.463,6.694,7.296,10.732,5.029,2.692,2.302,4.357,8.394,12.149,13.494,12.113,8.571,4.038,3.011,4.746,9.74,12.715,14.167,14.84,11.086,4.852,3.542,5.277,12.822,16.363,17.32
102,100,75.75,15.75,16.257,12.078,4.534,2.834,3.436,12.397,16.045,18.028,13.424,9.846,3.967,2.727,2.94,9.705,12.786,14.592,11.228,8.075,3.259,2.196,2.196,8.111,11.936,14.415,11.405,7.332,3.754,2.834,2.869,7.438,10.661,13.176,6.234,3.931,3.011,2.586,2.586,5.348,6.482,6.871,3.011,1.558,0.956,0.886,1.346,2.267,2.763,3.081,3.188,1.523,1.027,1.027,1.488,2.55,3.329,3.506,2.515,1.311,0.956,0.992,1.523,2.161,2.656,2.798,4.569,2.479,1.452,1.275,1.983,3.648,5.313,5.702,7.792,4.746,2.727,2.267,3.79,7.048,9.528,10.307,10.236,7.65,3.931,2.94,4.25,7.509,10.13,12.007,12.219,9.28,4.427,3.4,4.569,9.386,11.688,13.105
103,100,76.5,15.75,14.699,10.874,4.25,2.834,3.152,12.113,15.832,16.895,12.644,9.244,3.825,2.763,2.904,9.705,12.715,13.53,9.988,7.261,3.294,2.231,2.267,8.288,11.724,13.14,11.334,7.332,4.073,2.94,3.011,9.032,12.467,13.353,6.659,4.498,3.259,2.656,2.692,6.482,8.359,8.146,3.188,1.842,1.027,0.921,1.381,2.621,2.94,3.117,3.436,1.842,1.098,0.992,1.523,3.046,3.684,3.648,2.727,1.558,1.027,1.027,1.594,2.479,2.975,2.975,4.782,2.869,1.594,1.381,2.125,4.144,5.667,5.95,7.721,5.171,2.975,2.515,4.109,8.04,11.121,11.121,12.219,8.89,4.392,3.4,4.852,9.103,13.211,15.372,14.982,10.803,4.817,3.684,4.959,10.909,14.309,16.222
104,100,77.25,15.75,21.464,14.167,4.959,3.506,4.427,20.72,22.632,22.491,17.391,10.449,4.286,3.223,3.754,16.93,19.657,19.728,15.017,9.103,4.25,3.046,3.329,16.115,19.232,19.374,17.851,9.669,4.852,3.542,3.896,17.461,23.801,22.455,13.459,6.8,4.321,3.542,3.825,14.522,17.036,15.23,6.73,3.825,2.09,1.771,2.515,6.482,7.013,6.73,7.296,3.931,2.231,1.913,3.046,7.225,8.784,8.005,6.127,3.542,2.09,1.913,3.188,6.021,7.403,6.765,9.776,5.667,3.117,2.763,4.534,9.315,11.476,11.582,16.859,10.023,4.994,4.357,8.642,18.276,26.422,25.643,21.818,12.538,5.419,4.392,7.898,17.178,23.978,27.804,26.741,16.186,5.738,4.357,6.977,18.241,22.207,26.918
105,100,78,15.75,11.121,6.694,3.046,2.302,2.834,8.642,9.917,10.874,8.926,4.994,2.55,2.054,2.231,7.296,8.465,9.598,7.898,5.171,2.904,2.161,2.231,7.084,8.465,9.067,10.449,6.375,3.577,2.586,2.586,8.571,11.724,12.219,9.457,6.198,3.931,3.081,3.117,8.146,11.334,10.803,5.171,3.4,1.913,1.558,1.948,4.64,5.738,5.49,5.1,3.188,1.842,1.558,2.054,4.64,6.127,5.915,4.64,3.117,1.7,1.488,2.267,4.073,5.313,5.454,6.482,4.498,2.55,2.161,3.046,5.702,6.977,7.65,10.271,7.261,4.144,3.365,4.994,9.598,15.053,15.62,10.519,6.588,4.002,3.259,4.888,8.642,12.467,14.486,16.115,9.209,4.463,3.365,5.029,9.882,13.424,17.355
106,100,78.75,15.75,9.492,4.109,2.373,2.054,2.94,5.561,8.642,12.184,8.217,3.046,1.913,1.629,2.09,3.896,6.73,9.811,7.615,3.329,2.196,1.806,2.125,4.215,7.119,9.74,9.386,4.498,2.975,2.302,2.727,5.419,9.315,11.44,7.225,4.959,3.719,2.869,2.904,5.313,8.04,9.315,4.002,2.904,1.736,1.381,1.7,3.4,4.534,4.498,3.684,2.515,1.523,1.24,1.523,3.152,4.569,4.534,3.259,2.515,1.452,1.204,1.523,2.798,3.648,3.825,4.215,3.011,1.948,1.594,2.125,3.861,5.136,5.49,5.632,4.392,3.329,2.727,3.4,6.021,9.563,9.988,6.659,5.171,3.931,3.081,3.754,5.773,9.032,10.413,12.29,6.021,4.463,3.577,4.604,7.615,12.255,16.009
107,100,79.5,15.75,10.307,4.746,2.586,2.161,2.975,5.171,8.146,11.972,6.977,3.223,1.842,1.594,1.983,3.613,5.986,9.351,6.694,3.081,1.948,1.629,1.913,3.188,5.525,8.607,7.58,4.392,2.869,2.302,2.586,4.25,6.375,8.748,7.296,4.923,3.613,2.763,2.904,4.746,6.163,7.792,4.427,3.046,1.806,1.452,1.771,3.825,4.852,4.923,4.038,2.727,1.665,1.311,1.558,3.613,5.171,4.959,3.365,2.408,1.523,1.204,1.558,3.329,4.357,4.144,4.534,2.904,1.877,1.558,2.125,4.144,5.454,5.632,6.694,4.534,3.684,3.011,3.967,6.871,10.342,10.838,7.65,6.623,4.711,3.577,4.144,6.375,9.492,10.909,12.928,7.969,5.525,4.392,5.561,8.89,13.14,16.399
108,100,80.25,15.75,4.427,4.569,2.727,2.231,2.621,3.117,3.259,3.684,3.011,2.798,1.806,1.558,1.806,2.09,2.231,2.692,3.152,2.267,1.629,1.417,1.665,1.948,2.196,2.94,3.754,3.506,2.727,2.338,2.444,2.656,2.586,3.4,5.348,4.64,3.613,3.046,3.294,3.577,3.79,4.888,4.357,3.329,2.338,1.842,2.515,3.896,4.321,4.817,3.967,2.94,2.019,1.629,2.125,3.329,3.896,4.463,3.436,2.586,1.771,1.452,2.019,2.94,3.471,4.038,4.463,3.223,2.408,2.054,2.692,3.577,4.286,4.923,7.403,5.95,4.746,3.967,4.64,5.561,6.73,7.898,8.713,8.819,5.596,4.038,4.144,5.029,6.057,7.367,10.271,10.661,6.694,5.313,5.809,6.765,7.792,9.032
109,100,81,15.75,2.302,2.55,2.267,2.302,2.338,2.338,2.161,1.983,1.275,1.381,1.346,1.381,1.452,1.311,1.311,1.204,0.531,0.602,0.779,0.956,1.027,0.921,0.779,0.673,0.708,0.921,1.133,1.275,1.346,1.063,0.673,0.531,2.586,2.834,2.692,2.408,2.515,2.231,2.054,2.373,3.188,2.904,2.586,2.373,2.869,3.081,3.294,3.436,2.834,2.408,2.019,1.842,2.196,2.479,2.621,3.011,2.975,2.515,2.054,1.877,2.302,2.621,2.834,3.365,3.684,3.223,2.798,2.408,2.479,2.727,3.223,3.79,7.58,6.659,5.384,4.569,4.64,5.348,6.198,7.084,6.694,6.411,4.64,3.648,3.861,4.604,5.348,6.092,8.111,8.961,6.694,5.596,5.773,6.588,7.048,7.403
110,100,81.75,15.75,1.558,1.665,1.665,1.7,1.594,1.523,1.381,1.381,1.063,1.133,1.133,1.133,1.098,1.027,1.063,1.027,0.46,0.496,0.567,0.638,0.673,0.602,0.567,0.496,0.39,0.39,0.496,0.602,0.708,0.567,0.425,0.354,1.665,1.771,1.665,1.523,1.488,1.452,1.558,1.736,2.302,2.302,2.267,2.054,2.125,2.161,2.338,2.479,2.019,1.771,1.629,1.558,1.7,1.771,1.913,2.054,2.196,2.054,1.877,1.771,1.913,2.09,2.196,2.408,2.904,2.727,2.479,2.161,2.125,2.196,2.515,2.94,6.057,5.632,4.817,4.179,4.038,4.463,4.923,5.454,3.79,3.825,3.259,2.834,3.011,3.294,3.506,3.684,4.746,4.959,4.534,4.179,4.427,4.534,4.392,4.427
111,100,82.5,15.75,0.779,0.815,0.85,0.85,0.815,0.779,0.779,0.779,0.673,0.673,0.638,0.602,0.567,0.567,0.638,0.673,0.213,0.177,0.177,0.142,0.142,0.177,0.177,0.213,0.177,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.673,0.744,0.744,0.602,0.496,0.567,0.602,0.638,1.24,1.311,1.417,1.24,0.886,0.992,1.169,1.381,0.992,0.886,0.886,0.815,0.744,0.886,0.992,1.063,1.204,1.24,1.204,1.098,0.956,1.098,1.24,1.311,1.417,1.381,1.346,1.204,1.133,1.204,1.346,1.558,2.94,3.152,2.975,2.621,2.302,2.373,2.479,2.656,1.806,1.983,1.877,1.806,1.806,1.842,1.842,1.842,2.869,2.869,2.834,2.798,2.94,2.94,2.904,2.869
112,100,83.25,15.75,0.85,0.85,0.85,0.815,0.815,0.815,0.85,0.85,0.779,0.779,0.708,0.638,0.638,0.708,0.779,0.815,0.213,0.213,0.177,0.177,0.177,0.177,0.213,0.213,0.177,0.142,0.142,0.142,0.142,0.142,0.142,0.177,0.46,0.496,0.531,0.46,0.39,0.425,0.46,0.46,0.921,0.85,0.992,0.992,0.744,0.886,1.027,1.098,0.708,0.602,0.567,0.567,0.531,0.673,0.815,0.815,0.921,0.85,0.85,0.815,0.779,0.886,1.027,1.027,0.921,0.886,0.85,0.815,0.815,0.921,0.992,1.027,1.842,1.983,1.948,1.842,1.7,1.842,1.877,1.913,1.523,1.452,1.381,1.381,1.417,1.488,1.594,1.629,2.586,2.444,2.373,2.338,2.479,2.621,2.692,2.692
113,100,84,15.75,0.956,0.956,0.921,0.886,0.85,0.886,0.921,0.921,0.921,0.886,0.779,0.708,0.744,0.779,0.85,0.886,0.213,0.213,0.177,0.177,0.177,0.177,0.213,0.213,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.319,0.319,0.39,0.39,0.354,0.354,0.354,0.319,0.815,0.673,0.708,0.779,0.673,0.85,0.956,0.992,0.602,0.496,0.46,0.425,0.425,0.531,0.638,0.673,0.779,0.673,0.638,0.638,0.638,0.815,0.921,0.921,0.744,0.673,0.567,0.567,0.602,0.708,0.779,0.815,1.452,1.346,1.311,1.275,1.275,1.452,1.558,1.594,1.417,1.275,1.169,1.133,1.204,1.381,1.523,1.558,2.515,2.373,2.267,2.196,2.338,2.515,2.621,2.621
114,100,84.75,15.75,1.027,0.992,0.956,0.886,0.886,0.921,0.956,0.992,1.027,0.992,0.886,0.815,0.815,0.886,0.956,1.027,0.248,0.248,0.213,0.177,0.213,0.213,0.248,0.248,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.248,0.213,0.283,0.319,0.283,0.319,0.319,0.283,0.744,0.567,0.531,0.567,0.567,0.744,0.85,0.886,0.46,0.39,0.39,0.354,0.319,0.425,0.496,0.496,0.708,0.567,0.531,0.496,0.531,0.673,0.85,0.85,0.602,0.531,0.46,0.425,0.46,0.567,0.638,0.673,1.204,1.098,0.992,0.921,1.027,1.169,1.311,1.346,1.275,1.169,1.063,1.027,1.098,1.275,1.346,1.346,2.408,2.267,2.125,2.054,2.196,2.408,2.515,2.515
115,100,85.5,15.75,0.992,0.956,0.921,0.85,0.85,0.886,0.992,1.063,1.169,1.098,0.992,0.921,0.921,0.992,1.098,1.169,0.248,0.248,0.213,0.213,0.213,0.248,0.248,0.283,0.142,0.142,0.142,0.142,0.106,0.142,0.142,0.142,0.248,0.213,0.248,0.248,0.248,0.283,0.283,0.283,0.638,0.496,0.46,0.46,0.46,0.638,0.744,0.779,0.39,0.319,0.354,0.319,0.283,0.319,0.39,0.39,0.638,0.531,0.46,0.425,0.425,0.567,0.708,0.779,0.496,0.425,0.425,0.354,0.354,0.425,0.496,0.531,0.956,0.886,0.815,0.779,0.85,0.992,1.063,1.098,1.098,1.027,0.956,0.921,0.956,1.098,1.133,1.133,2.196,2.054,1.913,1.842,2.019,2.267,2.373,2.338
116,100,86.25,15.75,0.992,0.956,0.85,0.779,0.815,0.886,1.027,1.063,1.275,1.204,1.098,0.992,1.027,1.133,1.24,1.275,0.283,0.283,0.248,0.248,0.248,0.248,0.283,0.283,0.142,0.106,0.106,0.106,0.106,0.106,0.142,0.142,0.213,0.213,0.213,0.213,0.213,0.248,0.248,0.248,0.567,0.46,0.425,0.39,0.354,0.496,0.602,0.673,0.319,0.283,0.319,0.283,0.248,0.283,0.319,0.319,0.567,0.496,0.425,0.354,0.354,0.46,0.602,0.638,0.39,0.354,0.354,0.319,0.283,0.354,0.39,0.425,0.744,0.708,0.638,0.602,0.673,0.779,0.815,0.85,0.921,0.886,0.85,0.815,0.815,0.886,0.921,0.921,1.948,1.806,1.665,1.629,1.842,2.09,2.161,2.125
